,State County FIPS,Postal Code,Name,Median Household Income,Year
1873,"36 , 95",NY,Schoharie County,35858,2010
1874,"36 , 97",NY,Schuyler County,36533,2010
1875,"36 , 99",NY,Seneca County,37804,2010
1876,"36 , 101",NY,Steuben County,36278,2010
1877,"36 , 103",NY,Suffolk County,63366,2010
1878,"36 , 105",NY,Sullivan County,37523,2010
1879,"36 , 107",NY,Tioga County,41093,2010
1880,"36 , 109",NY,Tompkins County,38240,2010
1881,"36 , 111",NY,Ulster County,42070,2010
1882,"36 , 113",NY,Warren County,40643,2010
1883,"36 , 115",NY,Washington County,37584,2010
1884,"36 , 117",NY,Wayne County,44063,2010
1885,"36 , 119",NY,Westchester County,61979,2010
1886,"36 , 121",NY,Wyoming County,40116,2010
1887,"36 , 123",NY,Yates County,34998,2010
1826,"36 , 1",NY,Albany County,44352,2011
1827,"36 , 3",NY,Allegany County,32902,2011
1828,"36 , 5",NY,Bronx County,27855,2011
1829,"36 , 7",NY,Broome County,36222,2011
1830,"36 , 9",NY,Cattaraugus County,34915,2011
1831,"36 , 11",NY,Cayuga County,38146,2011
1832,"36 , 13",NY,Chautauqua County,33958,2011
1833,"36 , 15",NY,Chemung County,36221,2011
1834,"36 , 17",NY,Chenango County,35088,2011
1835,"36 , 19",NY,Clinton County,38853,2011
1836,"36 , 21",NY,Columbia County,41435,2011
1837,"36 , 23",NY,Cortland County,35547,2011
1838,"36 , 25",NY,Delaware County,32830,2011
1839,"36 , 27",NY,Dutchess County,54518,2011
1840,"36 , 29",NY,Erie County,40828,2011
1841,"36 , 31",NY,Essex County,35832,2011
1842,"36 , 33",NY,Franklin County,32611,2011
1843,"36 , 35",NY,Fulton County,34929,2011
1844,"36 , 37",NY,Genesee County,41091,2011
1845,"36 , 39",NY,Greene County,38038,2011
1846,"36 , 41",NY,Hamilton County,35045,2011
1847,"36 , 43",NY,Herkimer County,34050,2011
1848,"36 , 45",NY,Jefferson County,34462,2011
1849,"36 , 47",NY,Kings County,30672,2011
1850,"36 , 49",NY,Lewis County,34349,2011
1851,"36 , 51",NY,Livingston County,41938,2011
1852,"36 , 53",NY,Madison County,40198,2011
1853,"36 , 55",NY,Monroe County,44403,2011
1854,"36 , 57",NY,Montgomery County,34716,2011
1855,"36 , 59",NY,Nassau County,71246,2011
1856,"36 , 61",NY,New York County,43930,2011
1857,"36 , 63",NY,Niagara County,39020,2011
1858,"36 , 65",NY,Oneida County,36237,2011
1859,"36 , 67",NY,Onondaga County,41922,2011
1860,"36 , 69",NY,Ontario County,45197,2011
1861,"36 , 71",NY,Orange County,53171,2011
1862,"36 , 73",NY,Orleans County,37008,2011
1863,"36 , 75",NY,Oswego County,38230,2011
1864,"36 , 77",NY,Otsego County,34338,2011
1865,"36 , 79",NY,Putnam County,72683,2011
1866,"36 , 81",NY,Queens County,38041,2011
1867,"36 , 83",NY,Rensselaer County,44212,2011
1868,"36 , 85",NY,Richmond County,54252,2011
1869,"36 , 87",NY,Rockland County,65026,2011
1870,"36 , 89",NY,St. Lawrence County,33018,2011
1871,"36 , 91",NY,Saratoga County,53756,2011
1872,"36 , 93",NY,Schenectady County,43441,2011
1873,"36 , 95",NY,Schoharie County,35858,2011
1874,"36 , 97",NY,Schuyler County,36533,2011
1875,"36 , 99",NY,Seneca County,37804,2011
1876,"36 , 101",NY,Steuben County,36278,2011
1877,"36 , 103",NY,Suffolk County,63366,2011
1878,"36 , 105",NY,Sullivan County,37523,2011
