"Table 1: 2003 Poverty and Median Income Estimates - Counties                             Source: U.S. Census Bureau, Small Area Estimates Branch                              Release date: 10.02.2006",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
5,65,AR,Izard County,2282,1751,2812,18.1,13.9,22.3,729,544,913,27.7,20.7,34.7,502,359,645,25.1,17.9,32.3,26293,24655,28040,,,,,,
5,67,AR,Jackson County,3244,2519,3968,20.7,16.1,25.3,1118,843,1393,30.1,22.7,37.6,734,530,938,27.3,19.7,34.9,26246,24625,27973,,,,,,
5,69,AR,Jefferson County,16310,12702,19918,21,16.4,25.7,6198,4670,7725,29.8,22.5,37.1,3898,2813,4983,26.5,19.1,33.8,31211,29337,33205,,,,,,
5,71,AR,Johnson County,3964,3089,4840,17.1,13.3,20.9,1520,1146,1895,26,19.6,32.4,1010,728,1292,24.8,17.8,31.7,28791,27060,30634,,,,,,
5,73,AR,Lafayette County,1682,1300,2065,20.7,16,25.4,583,437,729,29.9,22.4,37.4,406,291,521,27.9,20,35.8,24399,22861,26041,,,,,,
5,75,AR,Lawrence County,3221,2489,3954,19,14.7,23.4,1169,876,1463,29.7,22.3,37.2,790,566,1014,27.5,19.7,35.3,27899,26194,29714,,,,,,
5,77,AR,Lee County,2943,2225,3661,29.4,22.2,36.6,1102,812,1392,39.3,29,49.7,763,536,990,37.5,26.3,48.6,21891,20433,23453,,,,,,
5,79,AR,Lincoln County,2506,1843,3168,23.5,17.3,29.7,811,605,1017,28.5,21.3,35.8,557,397,717,26.8,19.1,34.4,28405,26504,30442,,,,,,
5,81,AR,Little River County,2025,1564,2486,15.4,11.9,18.9,702,526,878,22.5,16.9,28.1,470,337,603,20,14.3,25.7,30014,28165,31984,,,,,,
5,83,AR,Logan County,3698,2858,4539,16.4,12.7,20.1,1344,1006,1681,24.2,18.1,30.2,908,651,1165,22.3,16,28.6,29613,27798,31546,,,,,,
5,85,AR,Lonoke County,6262,4871,7652,10.7,8.4,13.1,2398,1808,2988,15.5,11.7,19.4,1600,1155,2045,13.8,10,17.7,42953,40379,45691,,,,,,
5,87,AR,Madison County,2486,1920,3052,17,13.1,20.9,907,679,1135,25.4,19,31.7,627,448,806,23.5,16.8,30.2,28515,26719,30432,,,,,,
5,89,AR,Marion County,2781,2138,3425,17.1,13.1,21,983,734,1232,30.4,22.7,38.1,672,480,864,26.4,18.8,33.9,27187,25515,28969,,,,,,
5,91,AR,Miller County,7446,5795,9098,17.9,13.9,21.8,2848,2147,3549,26.5,20,33,1965,1409,2521,25.4,18.2,32.6,32209,30260,34283,,,,,,
5,93,AR,Mississippi County,10707,8268,13145,22.4,17.3,27.5,4549,3397,5700,32.2,24,40.3,3061,2185,3937,30.6,21.9,39.4,27844,26130,29671,,,,,,
5,95,AR,Monroe County,2164,1665,2663,23.2,17.9,28.6,829,618,1041,34.7,25.9,43.6,571,407,735,31.3,22.3,40.3,24069,22558,25682,,,,,,
5,97,AR,Montgomery County,1592,1220,1965,17.3,13.3,21.4,559,415,703,28.1,20.9,35.4,390,277,503,25.5,18.1,32.9,27109,25414,28918,,,,,,
5,99,AR,Nevada County,1845,1418,2272,19.5,15,24,638,475,801,27.6,20.6,34.7,442,314,570,26.7,19,34.5,27029,25350,28818,,,,,,
5,101,AR,Newton County,1690,1303,2077,20,15.4,24.5,597,447,748,32,23.9,40.1,412,295,529,28.9,20.7,37.2,25886,24293,27584,,,,,,
5,103,AR,Ouachita County,5097,3955,6238,18.7,14.5,22.9,1862,1401,2323,28,21,34.9,1262,909,1615,25.8,18.5,33,29574,27771,31493,,,,,,
5,105,AR,Perry County,1532,1182,1882,14.8,11.4,18.2,560,417,702,22.3,16.7,28,388,277,499,21.1,15.1,27.1,32198,30241,34282,,,,,,
5,107,AR,Phillips County,6903,5311,8495,28.6,22,35.2,3132,2316,3948,41.3,30.5,52.1,2158,1522,2794,39.9,28.1,51.6,22660,21239,24177,,,,,,
5,109,AR,Pike County,1687,1306,2068,15.6,12,19.1,572,430,715,22.3,16.8,27.9,393,282,504,20.2,14.5,25.8,29172,27375,31087,,,,,,
5,111,AR,Poinsett County,5151,3980,6321,20.6,15.9,25.3,2007,1504,2510,31.7,23.8,39.7,1358,973,1743,29.8,21.3,38.2,27718,26013,29535,,,,,,
5,113,AR,Polk County,3826,2946,4705,19.2,14.7,23.6,1462,1092,1832,30.1,22.5,37.7,983,702,1264,27.6,19.7,35.5,25699,24099,27404,,,,,,
5,115,AR,Pope County,8913,6977,10848,16.5,12.9,20.1,3093,2346,3841,23.1,17.5,28.7,2041,1483,2599,21,15.3,26.8,32990,31059,35042,,,,,,
5,117,AR,Prairie County,1404,1087,1720,15.5,12,18.9,476,358,595,23.3,17.5,29.2,335,240,430,22.5,16.1,28.9,30885,28990,32905,,,,,,
5,119,AR,Pulaski County,54593,42930,66256,15.1,11.9,18.4,20544,15634,25455,22.4,17,27.7,12857,9393,16321,20.3,14.8,25.8,39325,37156,41622,,,,,,
5,121,AR,Randolph County,3139,2427,3850,17.3,13.3,21.2,1136,851,1422,26.7,20,33.4,767,550,984,24.3,17.4,31.1,28598,26847,30463,,,,,,
5,123,AR,St. Francis County,6524,5064,7983,25.4,19.7,31.1,2593,1952,3234,33.9,25.5,42.3,1786,1287,2285,33.3,24,42.6,25571,23996,27249,,,,,,
5,125,AR,Saline County,8293,6460,10127,9.4,7.3,11.5,2821,2124,3519,13.5,10.1,16.8,1905,1377,2433,12,8.7,15.3,44342,41699,47153,,,,,,
5,127,AR,Scott County,2061,1588,2533,18.9,14.6,23.3,816,608,1024,29.9,22.3,37.5,531,376,686,26.7,18.9,34.5,25706,24063,27462,,,,,,
5,129,AR,Searcy County,1764,1352,2177,22,16.8,27.1,593,442,745,34.8,25.9,43.7,417,297,537,32.9,23.4,42.4,21836,20460,23305,,,,,,
5,131,AR,Sebastian County,17872,13983,21760,15.4,12,18.7,6876,5214,8537,22.7,17.2,28.2,4409,3204,5614,20.9,15.2,26.6,35685,33591,37911,,,,,,
5,133,AR,Sevier County,2861,2208,3514,17.9,13.8,21.9,1191,885,1497,26,19.3,32.7,819,581,1057,26.2,18.6,33.8,28620,26825,30535,,,,,,
5,135,AR,Sharp County,3480,2696,4264,20,15.5,24.6,1248,937,1559,34,25.5,42.5,852,613,1091,30.8,22.2,39.4,24647,23126,26267,,,,,,
5,137,AR,Stone County,2141,1652,2630,18.4,14.2,22.7,755,565,946,31.1,23.2,38.9,531,381,681,29.1,20.8,37.3,23646,22167,25225,,,,,,
5,139,AR,Union County,7788,6006,9570,17.7,13.7,21.8,2838,2119,3557,25.7,19.2,32.2,1895,1351,2439,23.5,16.7,30.2,31957,30004,34037,,,,,,
5,141,AR,Van Buren County,2771,2132,3411,16.9,13,20.8,976,728,1224,28.5,21.2,35.7,670,479,861,26.8,19.1,34.4,27204,25524,28994,,,,,,
5,143,AR,Washington County,23274,18178,28370,13.8,10.8,16.8,7861,5941,9780,17.9,13.6,22.3,5082,3681,6483,17.1,12.4,21.8,36928,34740,39253,,,,,,
5,145,AR,White County,10485,8096,12873,15.6,12,19.1,3735,2800,4670,22.5,16.9,28.2,2453,1759,3147,20.4,14.6,26.1,34019,31949,36224,,,,,,
5,147,AR,Woodruff County,1863,1435,2292,23.2,17.9,28.5,690,511,870,34.4,25.4,43.4,486,343,629,32.5,23,42.1,23706,22205,25308,,,,,,
5,149,AR,Yell County,3289,2535,4043,15.6,12,19.2,1248,933,1563,23.2,17.3,29,835,596,1074,22.3,15.9,28.7,28569,26807,30446,,,,,,
6,0,CA,California,4836106,4639930,5032283,13.7,13.2,14.3,1866535,1757471,1975599,19.5,18.4,20.7,1288493,1198809,1378177,18.8,17.5,20.1,48440,47147,49734,520311,461424,579197,20,17.8,22.3
6,1,CA,Alameda County,154270,122209,186331,10.7,8.5,13,51611,39533,63688,14.3,10.9,17.6,34439,25334,43544,13.6,10,17.3,56225,53226,59393,,,,,,
6,3,CA,Alpine County,157,117,197,13.3,9.9,16.7,46,33,59,21.7,15.4,27.9,34,23,45,21.4,14.5,28.3,38825,36366,41450,,,,,,
6,5,CA,Amador County,3071,2342,3801,9.2,7,11.4,850,625,1075,12.9,9.5,16.3,617,432,802,12,8.4,15.5,44494,41686,47492,,,,,,
6,7,CA,Butte County,32917,25710,40124,15.8,12.4,19.3,10339,7789,12888,21.8,16.4,27.2,7177,5178,9176,20.3,14.6,25.9,33528,31535,35647,,,,,,
6,9,CA,Calaveras County,4407,3382,5431,9.7,7.4,11.9,1238,910,1566,13.6,10,17.2,900,630,1170,12.6,8.8,16.3,43462,40734,46373,,,,,,
6,11,CA,Colusa County,2585,1985,3186,12.9,9.9,15.9,1119,830,1409,18.9,14,23.8,797,564,1030,18.8,13.3,24.4,36579,34347,38957,,,,,,
6,13,CA,Contra Costa County,75201,59216,91187,7.5,5.9,9.1,25598,19492,31704,9.8,7.5,12.2,17418,12725,22111,9.1,6.7,11.6,64365,60729,68219,,,,,,
6,15,CA,Del Norte County,4590,3445,5735,18.6,14,23.3,1631,1188,2075,26.1,19,33.2,1183,820,1546,25.1,17.4,32.8,29990,28005,32116,,,,,,
6,17,CA,El Dorado County,12900,10028,15772,7.5,5.8,9.2,3916,2940,4892,9.7,7.3,12.1,2622,1884,3360,8.4,6.1,10.8,54131,50877,57593,,,,,,
6,19,CA,Fresno County,174630,137722,211537,20.5,16.2,24.8,79421,60655,98188,30,22.9,37.1,55043,40351,69735,29,21.3,36.8,36003,33969,38158,,,,,,
6,21,CA,Glenn County,4114,3168,5061,15.2,11.7,18.7,1751,1302,2200,22.2,16.5,27.9,1261,896,1626,21.9,15.5,28.2,32725,30731,34849,,,,,,
6,23,CA,Humboldt County,19629,15136,24123,15.7,12.1,19.2,5937,4417,7456,21.6,16,27.1,4172,2966,5378,20.7,14.7,26.7,32211,30243,34308,,,,,,
6,25,CA,Imperial County,27843,21118,34567,19.7,14.9,24.4,13195,9314,17076,28.8,20.3,37.3,8781,5864,11698,27.1,18.1,36.1,32637,30440,34993,,,,,,
6,27,CA,Inyo County,1924,1475,2373,10.6,8.1,13.1,627,464,789,15.6,11.6,19.7,454,321,587,14.8,10.4,19.1,37553,35230,40031,,,,,,
6,29,CA,Kern County,127380,100387,154374,18.1,14.3,21.9,57455,43860,71050,25.7,19.6,31.7,39766,29136,50396,24.7,18.1,31.4,37614,35473,39884,,,,,,
6,31,CA,Kings County,21786,16736,26836,18.1,13.9,22.3,9258,6945,11571,23.3,17.5,29.1,6445,4623,8267,23,16.5,29.5,36137,33838,38593,,,,,,
6,33,CA,Lake County,9437,7315,11559,14.8,11.5,18.2,3226,2394,4057,22.2,16.5,28,2291,1624,2958,20.7,14.7,26.8,31178,29263,33219,,,,,,
6,35,CA,Lassen County,3786,2772,4800,14.9,10.9,18.9,1123,828,1419,16.8,12.4,21.2,801,563,1039,15.5,10.9,20.1,37687,35021,40556,,,,,,
6,37,CA,Los Angeles County,1729767,1421410,2038124,17.6,14.5,20.8,693408,549923,836893,25.5,20.2,30.8,486099,373056,599142,24.9,19.1,30.8,41544,40321,42803,,,,,,
6,39,CA,Madera County,24655,19178,30131,18.9,14.7,23,10616,8006,13225,27.3,20.6,34,7475,5396,9554,26.9,19.5,34.4,36050,33841,38403,,,,,,
6,41,CA,Marin County,17472,13577,21368,7.4,5.7,9,4041,2997,5084,8.1,6,10.2,2813,1992,3634,8,5.6,10.3,66764,62624,71177,,,,,,
6,43,CA,Mariposa County,2034,1558,2511,11.4,8.7,14.1,583,431,734,17,12.6,21.5,437,308,566,16.4,11.5,21.2,35437,33261,37755,,,,,,
6,45,CA,Mendocino County,12788,9884,15692,14.6,11.3,18,4702,3517,5887,22.7,17,28.4,3307,2364,4250,21.7,15.5,27.9,35869,33686,38193,,,,,,
6,47,CA,Merced County,42463,33252,51674,18.2,14.2,22.1,19884,15086,24683,25.9,19.6,32.1,13798,10035,17561,24.7,17.9,31.4,36738,34564,39049,,,,,,
6,49,CA,Modoc County,1545,1183,1908,16.6,12.7,20.5,543,396,690,26.1,19,33.2,407,282,532,24.8,17.2,32.4,28533,26735,30452,,,,,,
6,51,CA,Mono County,1102,836,1368,8.7,6.6,10.8,317,229,404,11.2,8.1,14.3,236,162,310,11.5,7.9,15.1,45654,42743,48762,,,,,,
6,53,CA,Monterey County,53604,42059,65149,13.6,10.7,16.5,22553,17092,28014,19.4,14.7,24.1,15365,11160,19570,19,13.8,24.2,45596,42909,48452,,,,,,
6,55,CA,Napa County,10044,7772,12317,7.8,6.1,9.6,3134,2340,3928,10.2,7.6,12.8,2220,1585,2855,9.9,7.1,12.7,51991,48871,55310,,,,,,
6,57,CA,Nevada County,8048,6240,9856,8.3,6.4,10.2,2264,1688,2841,11.4,8.5,14.4,1601,1139,2063,10.4,7.4,13.5,47680,44817,50726,,,,,,
6,59,CA,Orange County,314072,250542,377601,10.6,8.5,12.8,114491,88184,140799,14.5,11.1,17.8,76776,56883,96669,13.6,10.1,17.1,55909,53177,58780,,,,,,
6,61,CA,Placer County,17975,13990,21959,5.9,4.6,7.2,5666,4259,7072,7.9,5.9,9.8,3925,2826,5024,7.3,5.2,9.3,61522,57807,65476,,,,,,
6,63,CA,Plumas County,2144,1649,2639,10.1,7.8,12.5,598,442,753,14.2,10.5,17.9,445,314,576,13.6,9.6,17.6,39514,37097,42088,,,,,,
6,65,CA,Riverside County,225335,178605,272065,12.2,9.7,14.8,91018,69739,112297,17.1,13.1,21.1,62046,45672,78420,15.9,11.7,20.1,44598,42206,47125,,,,,,
6,67,CA,Sacramento County,181996,144011,219982,13.6,10.8,16.5,70771,54120,87421,19.4,14.8,24,48239,35432,61046,18.3,13.4,23.1,46351,43868,48973,,,,,,
6,69,CA,San Benito County,5152,3991,6313,9.2,7.1,11.3,2191,1641,2741,12.7,9.5,15.9,1541,1104,1978,12.3,8.8,15.8,56371,52942,60022,,,,,,
6,71,CA,San Bernardino County,299582,238030,361133,16,12.7,19.2,129623,99716,159531,22,17,27.1,88935,65771,112099,20.6,15.3,26,43294,41018,45696,,,,,,
6,73,CA,San Diego County,331677,264717,398636,11.6,9.3,14,114706,88508,140903,15.2,11.7,18.7,78281,58125,98437,14.7,10.9,18.5,48766,46432,51217,,,,,,
6,75,CA,San Francisco County,88476,69861,107092,12,9.5,14.5,20041,15230,24853,18.4,14,22.9,13285,9692,16878,19.2,14,24.4,51402,48501,54475,,,,,,
6,77,CA,San Joaquin County,92380,72659,112102,14.5,11.4,17.6,37887,28856,46919,19.8,15.1,24.5,26295,19212,33378,19,13.9,24.1,42789,40321,45408,,,,,,
6,79,CA,San Luis Obispo County,26705,20828,32582,11.1,8.7,13.6,6976,5282,8670,13.8,10.4,17.1,4800,3483,6117,12.6,9.1,16,44310,41697,47088,,,,,,
6,81,CA,San Mateo County,47375,37104,57646,6.8,5.4,8.3,13472,10180,16765,8.3,6.3,10.3,9247,6697,11797,8.2,6,10.5,65110,61234,69231,,,,,,
6,83,CA,Santa Barbara County,50645,39663,61627,13,10.2,15.9,17448,13248,21648,17.7,13.5,22,12017,8746,15288,17.2,12.5,21.9,45818,43127,48677,,,,,,
6,85,CA,Santa Clara County,145624,115649,175598,8.8,7,10.6,46574,35712,57435,11.1,8.5,13.7,31007,22861,39153,10.8,8,13.6,68223,64551,72103,,,,,,
6,87,CA,Santa Cruz County,27485,21405,33565,11.3,8.8,13.8,8788,6617,10959,15.3,11.6,19.1,5801,4179,7423,14.3,10.3,18.3,50977,47853,54304,,,,,,
6,89,CA,Shasta County,23569,18235,28902,13.5,10.4,16.5,8316,6219,10413,20,15,25.1,5839,4173,7505,18.7,13.4,24,36478,34238,38864,,,,,,
6,91,CA,Sierra County,317,239,395,9.2,6.9,11.5,93,67,120,13.7,9.8,17.6,73,49,97,13.4,9,17.7,36545,34212,39038,,,,,,
6,93,CA,Siskiyou County,6896,5318,8473,15.6,12,19.1,2306,1717,2896,24.5,18.3,30.8,1662,1181,2143,23.1,16.4,29.8,31165,29244,33211,,,,,,
6,95,CA,Solano County,33164,25962,40366,8.3,6.5,10.2,12696,9615,15776,11.2,8.5,13.9,8404,6101,10707,10.2,7.4,12.9,56595,53258,60141,,,,,,
6,97,CA,Sonoma County,40475,31716,49233,8.8,6.9,10.7,12464,9444,15484,11.4,8.6,14.2,8438,6128,10748,10.6,7.7,13.5,52088,49058,55305,,,,,,
6,99,CA,Stanislaus County,69496,54634,84358,14.1,11.1,17.1,29074,22138,36011,19.7,15,24.4,20475,14954,25996,19.1,13.9,24.2,41619,39215,44169,,,,,,
6,101,CA,Sutter County,11017,8592,13442,12.9,10,15.7,4413,3331,5496,18.7,14.1,23.2,3078,2224,3932,17.9,12.9,22.8,39718,37360,42226,,,,,,
6,103,CA,Tehama County,8762,6795,10728,14.8,11.5,18.1,3436,2564,4308,22.8,17,28.6,2484,1772,3196,21.9,15.6,28.2,32905,30891,35049,,,,,,
6,105,CA,Trinity County,1930,1460,2400,14.4,10.9,17.8,577,416,739,21.6,15.6,27.7,439,300,578,21,14.3,27.6,29063,27200,31055,,,,,,
6,107,CA,Tulare County,85104,66728,103480,21.4,16.8,26.1,40798,31000,50596,31.3,23.8,38.8,28411,20699,36123,30.8,22.5,39.2,33190,31234,35269,,,,,,
6,109,CA,Tuolumne County,6012,4619,7406,11.5,8.8,14.2,1807,1347,2267,17.3,12.9,21.7,1269,904,1634,15.7,11.2,20.2,39620,37170,42231,,,,,,
6,111,CA,Ventura County,76668,60377,92959,9.7,7.6,11.8,28692,21868,35517,13.2,10.1,16.4,18942,13851,24033,12,8.8,15.2,57885,54549,61424,,,,,,
6,113,CA,Yolo County,21320,16509,26131,12,9.3,14.8,6375,4811,7938,14.3,10.8,17.8,4780,3421,6139,14.7,10.6,18.9,43612,40979,46413,,,,,,
6,115,CA,Yuba County,10602,8242,12961,16.7,13,20.5,4852,3611,6092,25,18.6,31.4,3600,2535,4665,26.2,18.4,33.9,32802,30794,34942,,,,,,
8,0,CO,Colorado,451658,421538,481778,10,9.3,10.7,151196,134414,167978,12.8,11.4,14.3,96512,84107,108917,11.6,10.1,13.1,49248,47800,50696,45715,34733,56697,13.7,10.4,17
8,1,CO,Adams County,40377,31619,49134,10.4,8.2,12.7,15699,11718,19679,14,10.4,17.5,9970,7108,12832,12.8,9.1,16.5,48633,45854,51581,,,,,,
8,3,CO,Alamosa County,2630,2009,3250,18.5,14.2,22.9,981,715,1248,23.9,17.4,30.5,666,460,872,22.7,15.7,29.7,30994,29100,33010,,,,,,
8,5,CO,Arapahoe County,40973,32099,49847,7.9,6.2,9.6,14135,10539,17731,10.1,7.5,12.7,8930,6362,11498,8.9,6.4,11.5,55907,52762,59239,,,,,,
8,7,CO,Archuleta County,1287,980,1594,11.1,8.5,13.8,430,310,550,16.5,11.9,21.1,301,207,395,15.4,10.6,20.2,38677,36284,41229,,,,,,
8,9,CO,Baca County,638,485,790,15.8,12,19.5,206,149,263,22.7,16.4,29,139,95,183,19.5,13.4,25.6,26434,24609,28394,,,,,,
8,11,CO,Bent County,932,707,1158,19.3,14.6,24,327,237,416,25.5,18.5,32.6,225,155,295,24.1,16.6,31.7,27369,25608,29252,,,,,,
8,13,CO,Boulder County,25866,20172,31559,9.5,7.4,11.6,5896,4390,7403,9.4,7,11.8,3737,2659,4815,8.3,5.9,10.7,57112,53845,60578,,,,,,
8,14,CO,Broomfield County,2194,1677,2710,5.1,3.9,6.3,728,522,934,6,4.3,7.7,493,334,652,5.5,3.8,7.3,64005,60074,68194,,,,,,
8,15,CO,Chaffee County,1804,1382,2225,11.5,8.8,14.2,502,366,637,16.1,11.7,20.4,339,235,443,14.3,9.9,18.8,35719,33557,38020,,,,,,
8,17,CO,Cheyenne County,223,169,276,11.1,8.4,13.8,79,57,101,14.9,10.8,19.1,56,38,74,13.8,9.5,18.2,35873,33485,38430,,,,,,
8,19,CO,Clear Creek County,628,479,777,6.8,5.2,8.4,189,137,242,9.6,6.9,12.2,127,87,167,8.9,6.1,11.6,57211,53519,61158,,,,,,
8,21,CO,Conejos County,1640,1251,2029,19.6,14.9,24.2,652,474,830,26.6,19.3,33.8,447,308,586,23.8,16.4,31.2,26749,25094,28512,,,,,,
8,23,CO,Costilla County,782,594,971,21.7,16.5,26.9,267,192,341,31,22.3,39.7,187,128,246,30,20.4,39.5,21731,20335,23223,,,,,,
8,25,CO,Crowley County,895,611,1179,25.6,17.5,33.8,271,196,346,28.3,20.4,36.1,185,127,243,25.1,17.2,33,23469,21714,25367,,,,,,
8,27,CO,Custer County,429,326,532,11.2,8.5,13.9,142,101,182,18.4,13.2,23.7,104,70,138,17.5,11.8,23.2,37830,35446,40373,,,,,,
8,29,CO,Delta County,3837,2935,4740,13.2,10.1,16.3,1278,936,1620,18.8,13.8,23.9,835,582,1088,16.5,11.5,21.4,33625,31581,35802,,,,,,
8,31,CO,Denver County,82948,65206,100691,15.1,11.9,18.3,29046,21709,36382,21.5,16.1,26.9,18811,13438,24184,22.6,16.1,29,41036,38840,43356,,,,,,
8,33,CO,Dolores County,218,165,270,12.1,9.2,15.1,63,45,81,16,11.4,20.6,44,30,58,15.9,10.8,20.9,31923,29928,34052,,,,,,
8,35,CO,Douglas County,5355,4025,6685,2.2,1.7,2.8,1535,1069,2000,2.1,1.5,2.8,926,610,1242,1.8,1.2,2.4,93013,87285,99116,,,,,,
8,37,CO,Eagle County,2957,2253,3661,6.4,4.9,7.9,803,576,1030,7.3,5.2,9.3,518,353,683,7.3,5,9.6,58347,54399,62582,,,,,,
8,39,CO,Elbert County,1250,949,1552,5.6,4.2,6.9,436,317,555,7.2,5.3,9.2,286,197,375,6,4.1,7.8,66647,62448,71127,,,,,,
8,41,CO,El Paso County,56300,44189,68412,10.4,8.2,12.6,20874,15619,26129,13.6,10.2,17,12982,9285,16679,12,8.6,15.4,49292,46683,52047,,,,,,
8,43,CO,Fremont County,5363,4024,6701,14,10.5,17.5,1646,1206,2085,17.8,13.1,22.6,1093,762,1424,15.7,10.9,20.4,33837,31688,36132,,,,,,
8,45,CO,Garfield County,4062,3113,5012,8.5,6.5,10.5,1486,1082,1891,11.2,8.1,14.2,962,665,1259,10.7,7.4,14,48153,45204,51295,,,,,,
8,47,CO,Gilpin County,283,212,354,5.8,4.4,7.3,76,51,100,7.3,4.9,9.7,40,22,58,5.8,3.1,8.4,53044,49572,56759,,,,,,
8,49,CO,Grand County,998,762,1233,7.6,5.8,9.3,271,196,346,9.7,7,12.4,188,129,247,9.8,6.7,12.8,48348,45289,51613,,,,,,
8,51,CO,Gunnison County,1560,1185,1936,11.7,8.9,14.6,316,230,401,12.1,8.8,15.4,202,139,265,11.6,8,15.2,37782,35294,40446,,,,,,
8,53,CO,Hinsdale County,75,55,94,9.2,6.8,11.6,31,21,41,21,14.3,27.7,24,15,33,22.3,14.4,30.3,35958,33713,38353,,,,,,
8,55,CO,Huerfano County,1314,989,1639,19.2,14.5,24,425,308,542,28.3,20.5,36,284,195,373,25.6,17.6,33.6,25751,24113,27500,,,,,,
8,57,CO,Jackson County,187,141,232,12.9,9.8,16,66,47,85,20.5,14.7,26.4,47,32,62,18.5,12.5,24.6,32071,30011,34274,,,,,,
8,59,CO,Jefferson County,35505,27906,43104,6.8,5.4,8.3,10246,7663,12828,7.9,5.9,9.9,6089,4353,7825,6.4,4.5,8.2,58851,55695,62187,,,,,,
8,61,CO,Kiowa County,148,112,184,10.4,7.8,12.9,43,31,56,12.9,9.3,16.5,30,21,39,12.4,8.5,16.3,30850,28494,33401,,,,,,
8,63,CO,Kit Carson County,957,730,1184,13.2,10.1,16.4,353,257,449,18.1,13.2,23.1,241,167,315,16.3,11.3,21.4,32891,30736,35197,,,,,,
8,65,CO,Lake County,884,669,1098,11.6,8.8,14.4,305,209,401,14.3,9.8,18.8,215,138,292,14.6,9.4,19.8,35040,32780,37455,,,,,,
8,67,CO,La Plata County,4768,3657,5878,10.6,8.2,13.1,1216,892,1540,12.6,9.3,16,796,556,1036,11.1,7.7,14.4,42846,40204,45660,,,,,,
8,69,CO,Larimer County,24558,19164,29953,9.3,7.3,11.4,6156,4579,7734,9.9,7.3,12.4,3895,2765,5025,8.6,6.1,11.1,50275,47384,53343,,,,,,
8,71,CO,Las Animas County,2329,1783,2876,15.5,11.8,19.1,746,545,946,21.1,15.4,26.8,510,354,666,19.1,13.2,24.9,30092,28232,32075,,,,,,
8,73,CO,Lincoln County,705,532,879,15,11.3,18.7,234,170,298,18.7,13.6,23.8,160,111,209,16.6,11.5,21.6,31205,29210,33336,,,,,,
8,75,CO,Logan County,2428,1862,2994,12.8,9.8,15.8,797,583,1010,16,11.7,20.3,531,370,692,14.6,10.2,19.1,34329,32176,36626,,,,,,
8,77,CO,Mesa County,13944,10854,17035,11.1,8.6,13.6,4753,3524,5982,15.7,11.7,19.8,2939,2075,3803,13.3,9.4,17.3,38129,35921,40474,,,,,,
8,79,CO,Mineral County,88,66,110,9.4,7.1,11.7,29,20,37,15.6,11.1,20.1,22,15,29,14.9,10,19.7,37018,34764,39419,,,,,,
8,81,CO,Moffat County,1279,978,1580,9.5,7.3,11.8,438,319,557,12.1,8.8,15.4,272,187,357,10.4,7.1,13.6,45071,42324,47995,,,,,,
8,83,CO,Montezuma County,3673,2817,4529,15,11.5,18.5,1371,995,1748,21.3,15.4,27.1,918,634,1202,19.5,13.4,25.5,33212,31189,35367,,,,,,
8,85,CO,Montrose County,4490,3444,5537,12.3,9.4,15.2,1652,1212,2093,18,13.2,22.8,1068,745,1391,15.9,11.1,20.7,38454,36081,40983,,,,,,
8,87,CO,Morgan County,3517,2741,4293,12.7,9.9,15.5,1379,1024,1734,16.5,12.3,20.8,907,643,1171,15.4,10.9,19.9,34892,32869,37041,,,,,,
8,89,CO,Otero County,3423,2618,4229,17.9,13.7,22.1,1328,969,1686,25.7,18.8,32.6,888,616,1160,24,16.7,31.4,29317,27490,31265,,,,,,
8,91,CO,Ouray County,317,239,394,7.6,5.8,9.5,86,60,111,9.8,6.9,12.7,61,41,81,8.8,5.9,11.7,45521,42679,48554,,,,,,
8,93,CO,Park County,1220,916,1524,7.3,5.5,9.1,382,267,496,10.1,7.1,13.1,253,167,339,9,6,12.1,52265,48964,55790,,,,,,
8,95,CO,Phillips County,483,369,597,10.8,8.2,13.3,162,118,207,13.5,9.8,17.3,114,78,150,12.8,8.7,16.8,33697,31574,35964,,,,,,
8,97,CO,Pitkin County,765,561,968,5.2,3.8,6.6,130,91,168,5.4,3.8,7,87,58,116,5.3,3.5,7.1,59624,55357,64219,,,,,,
8,99,CO,Prowers County,2416,1848,2984,17.5,13.4,21.6,1000,724,1276,23.6,17.1,30.1,673,464,882,22.7,15.6,29.8,29411,27545,31404,,,,,,
8,101,CO,Pueblo County,22337,17388,27285,15.2,11.8,18.6,8049,5968,10130,21.2,15.7,26.7,5185,3668,6702,19.1,13.5,24.6,35130,33086,37299,,,,,,
8,103,CO,Rio Blanco County,550,420,680,9.3,7.1,11.5,170,123,217,11.4,8.3,14.6,117,81,153,10.5,7.2,13.8,41730,39116,44519,,,,,,
8,105,CO,Rio Grande County,2025,1506,2545,16.5,12.3,20.7,873,606,1141,26.5,18.4,34.6,559,366,752,23.5,15.4,31.6,33935,31578,36468,,,,,,
